idVotacao;uriVotacao;dataHoraVoto;voto;deputado_id;deputado_uri;deputado_nome;deputado_siglaPartido;deputado_uriPartido;deputado_siglaUf;deputado_idLegislatura;deputado_urlFoto
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;98148;https://dadosabertos.camara.leg.br/api/v2/deputados/98148;Cobalchini;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;SC;57;https://www.camara.leg.br/internet/deputado/bandep/98148.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220595;https://dadosabertos.camara.leg.br/api/v2/deputados/220595;Coronel Fernanda;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;MT;57;https://www.camara.leg.br/internet/deputado/bandep/220595.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220561;https://dadosabertos.camara.leg.br/api/v2/deputados/220561;Delegada Katarina;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;SE;57;https://www.camara.leg.br/internet/deputado/bandep/220561.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;178908;https://dadosabertos.camara.leg.br/api/v2/deputados/178908;Delegado Éder Mauro;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;PA;57;https://www.camara.leg.br/internet/deputado/bandep/178908.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;204512;https://dadosabertos.camara.leg.br/api/v2/deputados/204512;Delegado Marcelo Freitas;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;MG;57;https://www.camara.leg.br/internet/deputado/bandep/204512.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220654;https://dadosabertos.camara.leg.br/api/v2/deputados/220654;Delegado Paulo Bilynskyj;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;SP;57;https://www.camara.leg.br/internet/deputado/bandep/220654.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220619;https://dadosabertos.camara.leg.br/api/v2/deputados/220619;Delegado Ramagem;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;RJ;57;https://www.camara.leg.br/internet/deputado/bandep/220619.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220691;https://dadosabertos.camara.leg.br/api/v2/deputados/220691;Diego Coronel;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;BA;57;https://www.camara.leg.br/internet/deputado/bandep/220691.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;204481;https://dadosabertos.camara.leg.br/api/v2/deputados/204481;Dr. Jaziel;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;CE;57;https://www.camara.leg.br/internet/deputado/bandep/204481.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220528;https://dadosabertos.camara.leg.br/api/v2/deputados/220528;Dr. Victor Linhalis;PODE;https://dadosabertos.camara.leg.br/api/v2/partidos/36896;ES;57;https://www.camara.leg.br/internet/deputado/bandep/220528.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;66828;https://dadosabertos.camara.leg.br/api/v2/deputados/66828;Fausto Pinato;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;SP;57;https://www.camara.leg.br/internet/deputado/bandep/66828.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220656;https://dadosabertos.camara.leg.br/api/v2/deputados/220656;Fernanda Pessoa;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;CE;57;https://www.camara.leg.br/internet/deputado/bandep/220656.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;74550;https://dadosabertos.camara.leg.br/api/v2/deputados/74550;João Leão;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;BA;57;https://www.camara.leg.br/internet/deputado/bandep/74550.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;204474;https://dadosabertos.camara.leg.br/api/v2/deputados/204474;Juarez Costa;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;MT;57;https://www.camara.leg.br/internet/deputado/bandep/204474.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220559;https://dadosabertos.camara.leg.br/api/v2/deputados/220559;Julia Zanatta;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;SC;57;https://www.camara.leg.br/internet/deputado/bandep/220559.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;204536;https://dadosabertos.camara.leg.br/api/v2/deputados/204536;Kim Kataguiri;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;SP;57;https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;74856;https://dadosabertos.camara.leg.br/api/v2/deputados/74856;Laura Carneiro;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;RJ;57;https://www.camara.leg.br/internet/deputado/bandep/74856.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220687;https://dadosabertos.camara.leg.br/api/v2/deputados/220687;Márcio Honaiser;PDT;https://dadosabertos.camara.leg.br/api/v2/partidos/36786;MA;57;https://www.camara.leg.br/internet/deputado/bandep/220687.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220547;https://dadosabertos.camara.leg.br/api/v2/deputados/220547;Marcos Pollon;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;MS;57;https://www.camara.leg.br/internet/deputado/bandep/220547.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220661;https://dadosabertos.camara.leg.br/api/v2/deputados/220661;Matheus Noronha;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;CE;57;https://www.camara.leg.br/internet/deputado/bandep/220661.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220550;https://dadosabertos.camara.leg.br/api/v2/deputados/220550;Mauricio Marcon;PODE;https://dadosabertos.camara.leg.br/api/v2/partidos/36896;RS;57;https://www.camara.leg.br/internet/deputado/bandep/220550.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220585;https://dadosabertos.camara.leg.br/api/v2/deputados/220585;Mersinho Lucena;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;PB;57;https://www.camara.leg.br/internet/deputado/bandep/220585.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;204498;https://dadosabertos.camara.leg.br/api/v2/deputados/204498;Olival Marques;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;PA;57;https://www.camara.leg.br/internet/deputado/bandep/204498.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220630;https://dadosabertos.camara.leg.br/api/v2/deputados/220630;Pedro Aihara;PRD;https://dadosabertos.camara.leg.br/api/v2/partidos/38010;MG;57;https://www.camara.leg.br/internet/deputado/bandep/220630.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;204395;https://dadosabertos.camara.leg.br/api/v2/deputados/204395;Pedro Lupion;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;PR;57;https://www.camara.leg.br/internet/deputado/bandep/204395.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220626;https://dadosabertos.camara.leg.br/api/v2/deputados/220626;Rafael Simoes;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;MG;57;https://www.camara.leg.br/internet/deputado/bandep/220626.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;115200;https://dadosabertos.camara.leg.br/api/v2/deputados/115200;Raniery Paulino;REPUBLICANOS;https://dadosabertos.camara.leg.br/api/v2/partidos/37908;PB;57;https://www.camara.leg.br/internet/deputado/bandep/115200.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;153423;https://dadosabertos.camara.leg.br/api/v2/deputados/153423;Renilce Nicodemos;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;PA;57;https://www.camara.leg.br/internet/deputado/bandep/153423.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220543;https://dadosabertos.camara.leg.br/api/v2/deputados/220543;Ricardo Ayres;REPUBLICANOS;https://dadosabertos.camara.leg.br/api/v2/partidos/37908;TO;57;https://www.camara.leg.br/internet/deputado/bandep/220543.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220588;https://dadosabertos.camara.leg.br/api/v2/deputados/220588;Roberto Duarte;REPUBLICANOS;https://dadosabertos.camara.leg.br/api/v2/partidos/37908;AC;57;https://www.camara.leg.br/internet/deputado/bandep/220588.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;165470;https://dadosabertos.camara.leg.br/api/v2/deputados/165470;Rodrigo Valadares;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;SE;57;https://www.camara.leg.br/internet/deputado/bandep/165470.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;178933;https://dadosabertos.camara.leg.br/api/v2/deputados/178933;Sergio Souza;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;PR;57;https://www.camara.leg.br/internet/deputado/bandep/178933.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;178946;https://dadosabertos.camara.leg.br/api/v2/deputados/178946;Soraya Santos;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;RJ;57;https://www.camara.leg.br/internet/deputado/bandep/178946.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220684;https://dadosabertos.camara.leg.br/api/v2/deputados/220684;Tião Medeiros;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;PR;57;https://www.camara.leg.br/internet/deputado/bandep/220684.jpg
2123646-69;https://dadosabertos.camara.leg.br/api/v2/votacoes/2123646-69;2024-04-17T12:33:11;Não;220536;https://dadosabertos.camara.leg.br/api/v2/deputados/220536;Zé Haroldo Cathedral;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;RR;57;https://www.camara.leg.br/internet/deputado/bandep/220536.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;123086;https://dadosabertos.camara.leg.br/api/v2/deputados/123086;Átila Lira;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;PI;57;https://www.camara.leg.br/internet/deputado/bandep/123086.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;69871;https://dadosabertos.camara.leg.br/api/v2/deputados/69871;Bacelar;PV;https://dadosabertos.camara.leg.br/api/v2/partidos/36851;BA;57;https://www.camara.leg.br/internet/deputado/bandep/69871.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204374;https://dadosabertos.camara.leg.br/api/v2/deputados/204374;Bia Kicis;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;DF;57;https://www.camara.leg.br/internet/deputado/bandep/204374.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204572;https://dadosabertos.camara.leg.br/api/v2/deputados/204572;Capitão Alberto Neto;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;AM;57;https://www.camara.leg.br/internet/deputado/bandep/204572.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204369;https://dadosabertos.camara.leg.br/api/v2/deputados/204369;Caroline de Toni;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;SC;57;https://www.camara.leg.br/internet/deputado/bandep/204369.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;204504;https://dadosabertos.camara.leg.br/api/v2/deputados/204504;Cezinha de Madureira;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;SP;57;https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;74171;https://dadosabertos.camara.leg.br/api/v2/deputados/74171;Chico Alencar;PSOL;https://dadosabertos.camara.leg.br/api/v2/partidos/36839;RJ;57;https://www.camara.leg.br/internet/deputado/bandep/74171.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204462;https://dadosabertos.camara.leg.br/api/v2/deputados/204462;Chris Tonietto;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;RJ;57;https://www.camara.leg.br/internet/deputado/bandep/204462.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;98148;https://dadosabertos.camara.leg.br/api/v2/deputados/98148;Cobalchini;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;SC;57;https://www.camara.leg.br/internet/deputado/bandep/98148.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;220629;https://dadosabertos.camara.leg.br/api/v2/deputados/220629;Dandara;PT;https://dadosabertos.camara.leg.br/api/v2/partidos/36844;MG;57;https://www.camara.leg.br/internet/deputado/bandep/220629.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;116379;https://dadosabertos.camara.leg.br/api/v2/deputados/116379;Darci de Matos;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;SC;57;https://www.camara.leg.br/internet/deputado/bandep/116379.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;220539;https://dadosabertos.camara.leg.br/api/v2/deputados/220539;Defensor Stélio Dener;REPUBLICANOS;https://dadosabertos.camara.leg.br/api/v2/partidos/37908;RR;57;https://www.camara.leg.br/internet/deputado/bandep/220539.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204512;https://dadosabertos.camara.leg.br/api/v2/deputados/204512;Delegado Marcelo Freitas;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;MG;57;https://www.camara.leg.br/internet/deputado/bandep/204512.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;220619;https://dadosabertos.camara.leg.br/api/v2/deputados/220619;Delegado Ramagem;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;RJ;57;https://www.camara.leg.br/internet/deputado/bandep/220619.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204481;https://dadosabertos.camara.leg.br/api/v2/deputados/204481;Dr. Jaziel;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;CE;57;https://www.camara.leg.br/internet/deputado/bandep/204481.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;220528;https://dadosabertos.camara.leg.br/api/v2/deputados/220528;Dr. Victor Linhalis;PODE;https://dadosabertos.camara.leg.br/api/v2/partidos/36896;ES;57;https://www.camara.leg.br/internet/deputado/bandep/220528.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;204541;https://dadosabertos.camara.leg.br/api/v2/deputados/204541;Eduardo Bismarck;PDT;https://dadosabertos.camara.leg.br/api/v2/partidos/36786;CE;57;https://www.camara.leg.br/internet/deputado/bandep/204541.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;66828;https://dadosabertos.camara.leg.br/api/v2/deputados/66828;Fausto Pinato;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;SP;57;https://www.camara.leg.br/internet/deputado/bandep/66828.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204398;https://dadosabertos.camara.leg.br/api/v2/deputados/204398;Felipe Francischini;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;PR;57;https://www.camara.leg.br/internet/deputado/bandep/204398.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;220656;https://dadosabertos.camara.leg.br/api/v2/deputados/220656;Fernanda Pessoa;UNIÃO;https://dadosabertos.camara.leg.br/api/v2/partidos/38009;CE;57;https://www.camara.leg.br/internet/deputado/bandep/220656.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;214694;https://dadosabertos.camara.leg.br/api/v2/deputados/214694;Jorge Goetten;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;SC;57;https://www.camara.leg.br/internet/deputado/bandep/214694.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204474;https://dadosabertos.camara.leg.br/api/v2/deputados/204474;Juarez Costa;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;MT;57;https://www.camara.leg.br/internet/deputado/bandep/204474.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;220559;https://dadosabertos.camara.leg.br/api/v2/deputados/220559;Julia Zanatta;PL;https://dadosabertos.camara.leg.br/api/v2/partidos/37906;SC;57;https://www.camara.leg.br/internet/deputado/bandep/220559.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;98057;https://dadosabertos.camara.leg.br/api/v2/deputados/98057;Lafayette de Andrada;REPUBLICANOS;https://dadosabertos.camara.leg.br/api/v2/partidos/37908;MG;57;https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Sim;139285;https://dadosabertos.camara.leg.br/api/v2/deputados/139285;Lídice da Mata;PSB;https://dadosabertos.camara.leg.br/api/v2/partidos/36832;BA;57;https://www.camara.leg.br/internet/deputado/bandep/139285.jpg
2147513-92;https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-92;2024-04-16T18:42:40;Não;204404;https://dadosabertos.camara.leg.br/api/v2/deputados/204404;Lucas Redecker;PSDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36835;RS;57;https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
